label,value,slug,optionType
Shri Jagannath Sanskrit Vishvavidyalaya,shri jagannath sanskrit vishvavidyalaya,shri-jagannath-sanskrit-vishvavidyalaya,institute
IIMT University,iimt university,iimt-university,institute
Utkal University of Culture,utkal university of culture,utkal-university-of-culture,institute
Sangam University,sangam university,sangam-university,institute
Maharashtra National Law University Mumbai,maharashtra national law university mumbai,maharashtra-national-law-university-mumbai,institute
Allahabad State University,allahabad state university,allahabad-state-university,institute
EIILM University,eiilm university,eiilm-university,institute
Sabarmati University,sabarmati university,sabarmati-university,institute
ISBM University,isbm university,isbm-university,institute
IFTM University,iftm university,iftm-university,institute
Jagadguru Rambhadracharya Handicapped University,jagadguru rambhadracharya handicapped university,jagadguru-rambhadracharya-handicapped-university,institute
Manipur Technical University,manipur technical university,manipur-technical-university,institute
Mohammad Ali Jauhar University,mohammad ali jauhar university,mohammad-ali-jauhar-university,institute
National Institute of Pharmaceutical Education and Research, Rae Bareli,national institute of pharmaceutical education and research, rae bareli,national-institute-of-pharmaceutical-education-and-research-rae-bareli,institute
Gulbarga University,gulbarga university,gulbarga-university,institute
Bhakta Kavi Narsinh Mehta University,bhakta kavi narsinh mehta university,bhakta-kavi-narsinh-mehta-university,institute
Sri Siddhartha Academy of Higher Education,sri siddhartha academy of higher education,sri-siddhartha-academy-of-higher-education,institute
Cluster University of Jammu,cluster university of jammu,cluster-university-of-jammu,institute
Khwaja Moinuddin Chishti Urdu, Arabi-Farsi University,khwaja moinuddin chishti urdu, arabi-farsi university,khwaja-moinuddin-chishti-urdu-arabi-farsi-university,institute
Kamdhenu University,kamdhenu university,kamdhenu-university,institute
Narendra Dev University of Agriculture and Technology,narendra dev university of agriculture and technology,narendra-dev-university-of-agriculture-and-technology,institute
University of Patanjali,university of patanjali,university-of-patanjali,institute
Mandsaur University,mandsaur university,mandsaur-university,institute
BAHRA University,bahra university,bahra-university,institute
Sri Satya Sai University of Technology and Medical Sciences,sri satya sai university of technology and medical sciences,sri-satya-sai-university-of-technology-and-medical-sciences,institute
Symbiosis University of Applied Sciences,symbiosis university of applied sciences,symbiosis-university-of-applied-sciences,institute
Eternal University,eternal university,eternal-university,institute
Baba Mastnath University,baba mastnath university,baba-mastnath-university,institute
Tamil Nadu National Law University,tamil nadu national law university,tamil-nadu-national-law-university,institute
Bhagwant University,bhagwant university,bhagwant-university,institute
Raja Mansingh Tomar Music and Arts University,raja mansingh tomar music and arts university,raja-mansingh-tomar-music-and-arts-university,institute
Tantia University,tantia university,tantia-university,institute
Al-Falah University,al-falah university,al-falah-university,institute
Jananayak Chandrashekhar University,jananayak chandrashekhar university,jananayak-chandrashekhar-university,institute
Sri Sai University,sri sai university,sri-sai-university,institute
William Carey University, Meghalaya,william carey university, meghalaya,william-carey-university-meghalaya,institute
Chhattisgarh Kamdhenu Vishwavidyalaya,chhattisgarh kamdhenu vishwavidyalaya,chhattisgarh-kamdhenu-vishwavidyalaya,institute
ITM Vocational University,itm vocational university,itm-vocational-university,institute
Srinivas University,srinivas university,srinivas-university,institute
G H Raisoni University,g h raisoni university,g-h-raisoni-university,institute
Jharkhand Rai University,jharkhand rai university,jharkhand-rai-university,institute
Maharaja Agrasen University,maharaja agrasen university,maharaja-agrasen-university,institute
Bankura University,bankura university,bankura-university,institute
National Institute of Pharmaceutical Education and Research, Hajipur,national institute of pharmaceutical education and research, hajipur,national-institute-of-pharmaceutical-education-and-research-hajipur,institute
P P Savani University,p p savani university,p-p-savani-university,institute
Mahatma Gandhi University of Medical Sciences and Technology,mahatma gandhi university of medical sciences and technology,mahatma-gandhi-university-of-medical-sciences-and-technology,institute
The Neotia University,the neotia university,the-neotia-university,institute
Raiganj University,raiganj university,raiganj-university,institute
Karpagam Academy of Higher Education,karpagam academy of higher education,karpagam-academy-of-higher-education,institute
Indrashil University,indrashil university,indrashil-university,institute
Dakshina Bharat Hindi Prachar Sabha,dakshina bharat hindi prachar sabha,dakshina-bharat-hindi-prachar-sabha,institute
G.L.S. University,g.l.s. university,gls-university,institute
Sant Baba Bhag Singh University,sant baba bhag singh university,sant-baba-bhag-singh-university,institute
Sai Nath University,sai nath university,sai-nath-university,institute
Indian Institute of Public Health,indian institute of public health,indian-institute-of-public-health,institute
NIILM University,niilm university,niilm-university,institute
Mahapurusha Srimanta Sankaradeva Viswavidyalaya,mahapurusha srimanta sankaradeva viswavidyalaya,mahapurusha-srimanta-sankaradeva-viswavidyalaya,institute
Sri Venkateswara Vedic University,sri venkateswara vedic university,sri-venkateswara-vedic-university,institute
Arni University,arni university,arni-university,institute
C.U. Shah University,c.u. shah university,cu-shah-university,institute
Meenakshi Academy of Higher Education and Research,meenakshi academy of higher education and research,meenakshi-academy-of-higher-education-and-research,institute
Assam Womens University,assam womens university,assam-womens-university,institute
Maharishi Markandeshwar University, Solan,maharishi markandeshwar university, solan,maharishi-markandeshwar-university-solan,institute
Himalayan Garhwal University,himalayan garhwal university,himalayan-garhwal-university,institute
Indian Institute of Information Technology, Kalyani,indian institute of information technology, kalyani,indian-institute-of-information-technology-kalyani,institute
Era University,era university,era-university,institute
Pratap University,pratap university,pratap-university,institute
Atal Bihari Vajpayee Hindi Vishwavidyalaya,atal bihari vajpayee hindi vishwavidyalaya,atal-bihari-vajpayee-hindi-vishwavidyalaya,institute
Seacom Skills University,seacom skills university,seacom-skills-university,institute
Kameshwar Singh Darbhanga Sanskrit University,kameshwar singh darbhanga sanskrit university,kameshwar-singh-darbhanga-sanskrit-university,institute
Shri Govind Guru University,shri govind guru university,shri-govind-guru-university,institute
Childrens University,childrens university,childrens-university,institute
JS University,js university,js-university,institute
Shri Jagdishprasad Jhabrmal Tibrewala University,shri jagdishprasad jhabrmal tibrewala university,shri-jagdishprasad-jhabrmal-tibrewala-university,institute
Bhatkhande Music Institute,bhatkhande music institute,bhatkhande-music-institute,institute
Institute of Advanced Research,institute of advanced research,institute-of-advanced-research,institute
Indian Institute of Information Technology, Lucknow,indian institute of information technology, lucknow,indian-institute-of-information-technology-lucknow,institute
Bhagat Phool Singh Mahila Vishwavidyalaya,bhagat phool singh mahila vishwavidyalaya,bhagat-phool-singh-mahila-vishwavidyalaya,institute
Sunrise University,sunrise university,sunrise-university,institute
Sarala Birla University,sarala birla university,sarala-birla-university,institute
ICFAI University, Himachal Pradesh,icfai university, himachal pradesh,icfai-university-himachal-pradesh,institute
Swami Vivekanand University,swami vivekanand university,swami-vivekanand-university,institute
Binod Bihari Mahto Koyalanchal University,binod bihari mahto koyalanchal university,binod-bihari-mahto-koyalanchal-university,institute
Rama Devi Womens University,rama devi womens university,rama-devi-womens-university,institute
West Bengal University of Teachers Training, Education Planning and Administration,west bengal university of teachers training, education planning and administration,west-bengal-university-of-teachers-training-education-planning-and-administration,institute
