label,value,slug ,optionType
"Babasaheb Naik College of Engineering, Yavatmal","babasaheb naik college of engineering, yavatmal","babasaheb-naik-college-of-engineering,-yavatmal",institute
"Babu Banarasi Das Engineering College, Lucknow","babu banarasi das engineering college, lucknow","babu-banarasi-das-engineering-college,-lucknow",institute
"Babu Banarasi Das National Institute of Technology and Management, Lucknow","babu banarasi das national institute of technology and management, lucknow","babu-banarasi-das-national-institute-of-technology-and-management,-lucknow",institute
"Babu Banarasi Das Northern India Institute of Technology, Lucknow","babu banarasi das northern india institute of technology, lucknow","babu-banarasi-das-northern-india-institute-of-technology,-lucknow",institute
Babu Banarasi Das University,babu banarasi das university,babu-banarasi-das-university,institute
"Babu Banarasi Das University, BBDU Lucknow","babu banarasi das university, bbdu lucknow","babu-banarasi-das-university,-bbdu-lucknow",institute
"Babu Banarsi Das Institute of Engineering Technology and Research Centre, Bulandshahr","babu banarsi das institute of engineering technology and research centre, bulandshahr","babu-banarsi-das-institute-of-engineering-technology-and-research-centre,-bulandshahr",institute
"Babu Banarsi Das Institute of Technology, Ghaziabad","babu banarsi das institute of technology, ghaziabad","babu-banarsi-das-institute-of-technology,-ghaziabad",institute
"Babu Mohan Lal Arya Smarak Engineering College, Agra","babu mohan lal arya smarak engineering college, agra","babu-mohan-lal-arya-smarak-engineering-college,-agra",institute
"Babu Sant Bux Shivmurti Singh Engineering and Medico Institute, Pratapgarh","babu sant bux shivmurti singh engineering and medico institute, pratapgarh","babu-sant-bux-shivmurti-singh-engineering-and-medico-institute,-pratapgarh",institute
"Babu Sunder Singh Institute of Technology and Management, Lucknow","babu sunder singh institute of technology and management, lucknow","babu-sunder-singh-institute-of-technology-and-management,-lucknow",institute
"Babu Sushil Singh Institute of Polytechnic College, Azamgarh","babu sushil singh institute of polytechnic college, azamgarh","babu-sushil-singh-institute-of-polytechnic-college,-azamgarh",institute
"Babulal Tarabai Institute of Research and Technology, Sagar","babulal tarabai institute of research and technology, sagar","babulal-tarabai-institute-of-research-and-technology,-sagar",institute
"Badari Institute of Technology and Sciences for Women, Kakinada","badari institute of technology and sciences for women, kakinada","badari-institute-of-technology-and-sciences-for-women,-kakinada",institute
Baddi University of Emerging Sciences and Technologies,baddi university of emerging sciences and technologies,baddi-university-of-emerging-sciences-and-technologies,institute
"Baddi University of Emerging Sciences and Technology, BUEST Baddi","baddi university of emerging sciences and technology, buest baddi","baddi-university-of-emerging-sciences-and-technology,-buest-baddi",institute
"Badriprasad Institute of Technology, Sambalpur","badriprasad institute of technology, sambalpur","badriprasad-institute-of-technology,-sambalpur",institute
"Badruka College Post Graduate Centre, Hyderabad","badruka college post graduate centre, hyderabad","badruka-college-post-graduate-centre,-hyderabad",institute
"Badruka Institute of Foreign Trade, Hyderabad","badruka institute of foreign trade, hyderabad","badruka-institute-of-foreign-trade,-hyderabad",institute
"Badruka Institute of Management Studies, Hyderabad","badruka institute of management studies, hyderabad","badruka-institute-of-management-studies,-hyderabad",institute
"Baghmundi Government Polytechnic, Baghmundi","baghmundi government polytechnic, baghmundi","baghmundi-government-polytechnic,-baghmundi",institute
"Bagula Mukhi College of Architecture and Planning, Bhopal","bagula mukhi college of architecture and planning, bhopal","bagula-mukhi-college-of-architecture-and-planning,-bhopal",institute
"Bagula Mukhi College of Technology, Bhopal","bagula mukhi college of technology, bhopal","bagula-mukhi-college-of-technology,-bhopal",institute
"Baharagora Polytechnic, Baharagora","baharagora polytechnic, baharagora","baharagora-polytechnic,-baharagora",institute
"Bahra Polytechnic College, Patiala","bahra polytechnic college, patiala","bahra-polytechnic-college,-patiala",institute
"BAHRA University, Shimla","bahra university, shimla","bahra-university,-shimla",institute
"Bahubali College of Engineering, Hassan","bahubali college of engineering, hassan","bahubali-college-of-engineering,-hassan",institute
"Baithul Izza Arts and Science College, Kozhikode","baithul izza arts and science college, kozhikode","baithul-izza-arts-and-science-college,-kozhikode",institute
"Bajaj Institute of Technology, Wardha","bajaj institute of technology, wardha","bajaj-institute-of-technology,-wardha",institute
"Bajkul Milani Mahavidyalaya, Purba Medinipur","bajkul milani mahavidyalaya, purba medinipur","bajkul-milani-mahavidyalaya,-purba-medinipur",institute
"Bakhshi Polytechnic, Jaunpur","bakhshi polytechnic, jaunpur","bakhshi-polytechnic,-jaunpur",institute
"Bakhtiyarpur College of Engineering, Patna","bakhtiyarpur college of engineering, patna","bakhtiyarpur-college-of-engineering,-patna",institute
"Baksa Polytechnic, Baksa","baksa polytechnic, baksa","baksa-polytechnic,-baksa",institute
"Bal Krishna Institute of Technology, Kota","bal krishna institute of technology, kota","bal-krishna-institute-of-technology,-kota",institute
"Balaghat Engineering College, Latur","balaghat engineering college, latur","balaghat-engineering-college,-latur",institute
"Balaghat Polytechnic, Ahmedpur","balaghat polytechnic, ahmedpur","balaghat-polytechnic,-ahmedpur",institute
"Balajee Polytechnic College, Vizianagaram","balajee polytechnic college, vizianagaram","balajee-polytechnic-college,-vizianagaram",institute
"Balaji Engineering College, Junagadh","balaji engineering college, junagadh","balaji-engineering-college,-junagadh",institute
"Balaji Institute of Engineering and Management Studies, Nellore","balaji institute of engineering and management studies, nellore","balaji-institute-of-engineering-and-management-studies,-nellore",institute
"Balaji Institute of Engineering and Sciences, Narsampet","balaji institute of engineering and sciences, narsampet","balaji-institute-of-engineering-and-sciences,-narsampet",institute
"Balaji Institute of Engineering and Technology, Junagadh","balaji institute of engineering and technology, junagadh","balaji-institute-of-engineering-and-technology,-junagadh",institute
"Balaji Institute of IT and Management, Kadapa","balaji institute of it and management, kadapa","balaji-institute-of-it-and-management,-kadapa",institute
"Balaji Institute of Management and Human Resource Development, BIMHRD Pune","balaji institute of management and human resource development, bimhrd pune","balaji-institute-of-management-and-human-resource-development,-bimhrd-pune",institute
"Balaji Institute of Management Science, Narsampet","balaji institute of management science, narsampet","balaji-institute-of-management-science,-narsampet",institute
"Balaji Institute of Modern Management, BIMM Pune","balaji institute of modern management, bimm pune","balaji-institute-of-modern-management,-bimm-pune",institute
"Balaji Institute of Technology and Science Polytechnic, Rayagada","balaji institute of technology and science polytechnic, rayagada","balaji-institute-of-technology-and-science-polytechnic,-rayagada",institute
"Balaji Institute of Technology and Science, Narsampet","balaji institute of technology and science, narsampet","balaji-institute-of-technology-and-science,-narsampet",institute
"Balaji Institute of Technology Management and Research, Rajnandgaon","balaji institute of technology management and research, rajnandgaon","balaji-institute-of-technology-management-and-research,-rajnandgaon",institute
"Balaji Institute of Technology, Barwani","balaji institute of technology, barwani","balaji-institute-of-technology,-barwani",institute
"Balaji Institute of Telecom and Management, BITM Pune","balaji institute of telecom and management, bitm pune","balaji-institute-of-telecom-and-management,-bitm-pune",institute
"Balaji Polytechnic College, Udaipur","balaji polytechnic college, udaipur","balaji-polytechnic-college,-udaipur",institute
"Balaji Polytechnic, Sawarla","balaji polytechnic, sawarla","balaji-polytechnic,-sawarla",institute
"Balamani Arunachalam Educational and Charitable Trust's Group of Institution, Kancheepuram","balamani arunachalam educational and charitable trust's group of institution, kancheepuram","balamani-arunachalam-educational-and-charitable-trust's-group-of-institution,-kancheepuram",institute
"Balamani Arunachalam Engineering College, Kancheepuram","balamani arunachalam engineering college, kancheepuram","balamani-arunachalam-engineering-college,-kancheepuram",institute
"Balasaheb Mhatre Polytechnic, Thane","balasaheb mhatre polytechnic, thane","balasaheb-mhatre-polytechnic,-thane",institute
"Balasinor College of Polytechnic, Kheda","balasinor college of polytechnic, kheda","balasinor-college-of-polytechnic,-kheda",institute
"Balasore College of Engineering and Technology, Balasore","balasore college of engineering and technology, balasore","balasore-college-of-engineering-and-technology,-balasore",institute
"Balasore School of Engineering, Balasore","balasore school of engineering, balasore","balasore-school-of-engineering,-balasore",institute
"Baldev Ram Mirdha Institute of Technology East Campus, Sitapura","baldev ram mirdha institute of technology east campus, sitapura","baldev-ram-mirdha-institute-of-technology-east-campus,-sitapura",institute
"Baldwin Polytechnic, Bangalore","baldwin polytechnic, bangalore","baldwin-polytechnic,-bangalore",institute
